"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         285,      -4.676430877,       -2.02717434,      -2.041949257,      0.8015759448,      -6.938297136
          0,           0,         286,      -4.681889739,      -2.027494865,      -2.041045124,      0.7954324811,      -6.938342937
          0,           0,         287,      -4.687548677,      -2.028669455,      -2.040999465,      0.7890887571,      -6.938524037
          0,           0,         288,      -4.693247135,      -2.030579694,      -2.041736623,      0.7826774526,      -6.938852133
          0,           0,         289,      -4.698991851,      -2.033163101,       -2.04334152,      0.7761988819,      -6.939324001
          0,           0,         290,      -4.704494084,       -2.03650341,      -2.045860539,      0.7699510284,      -6.939931324
          0,           0,         291,      -4.709809523,      -2.040565209,      -2.049267078,      0.7638907082,      -6.940594509
          0,           0,         292,      -4.714643026,      -2.045372682,      -2.053611296,      0.7583117978,      -6.941257773
          0,           0,         293,      -4.718791537,      -2.050990156,      -2.058926727,      0.7534146763,      -6.941936443
          0,           0,         294,      -4.722344422,      -2.057540632,      -2.065299309,      0.7491726754,      -6.942694677
          0,           0,         295,      -4.724943899,      -2.064884841,      -2.072715531,      0.7459084396,      -6.943529847
          0,           0,         296,      -4.726674941,      -2.073088511,      -2.081228792,      0.7435816113,      -6.944406862
          0,           0,         297,      -4.727535004,      -2.082195183,      -2.090750446,      0.7421710141,      -6.945317664
          0,           0,         298,      -4.727600722,      -2.092281744,      -2.101382769,      0.7416028435,      -6.946260022
          0,           0,         299,      -4.726847804,      -2.103267061,      -2.113100903,      0.7419027569,      -6.947258399
          0,           0,         300,      -4.725349176,      -2.114975994,      -2.125905019,      0.7430212088,      -6.948306025
          0,           0,         301,      -4.723190471,      -2.127300816,      -2.139765493,      0.7448804137,      -6.949464147
          0,           0,         302,      -4.720570222,      -2.140208537,      -2.154618495,      0.7472890424,      -6.950704815
          0,           0,         303,      -4.717520294,      -2.153515711,      -2.170477278,      0.7501996559,      -6.952023372
          0,           0,         304,      -4.714144424,      -2.167046473,      -2.187236387,      0.7534933978,      -6.953409599
          0,           0,         305,       -4.71067987,      -2.180572201,       -2.20478539,      0.7569453344,      -6.954880628
          0,           0,         306,      -4.707371053,      -2.193892504,      -2.222919091,      0.7603021132,      -6.956472677
          0,           0,         307,      -4.704313933,      -2.206556292,      -2.241332035,      0.7634580363,      -6.958181376
          0,           0,         308,      -4.701557972,      -2.218009008,       -2.25980902,        0.76637501,      -6.959997468
          0,           0,         309,      -4.699298737,      -2.227746729,      -2.277859852,      0.7688444194,      -6.961942256
          0,           0,         310,      -4.697572772,      -2.235388798,      -2.294910679,       0.770822744,      -6.963984091
          0,           0,         311,       -4.69645383,      -2.240579253,      -2.310557159,      0.7722373418,      -6.966013416
          0,           0,         312,      -4.695965718,      -2.243064897,      -2.324123179,      0.7730765205,      -6.967951323
          0,           0,         313,      -4.696167418,       -2.24255705,      -2.335497997,      0.7733123594,      -6.969291221
          0,           0,         314,      -4.697485454,      -2.239371163,      -2.343395897,      0.7724047477,      -6.970369625
          0,           0,         315,      -4.699621801,      -2.233608052,      -2.348148364,      0.7707594948,      -6.971469321
          0,           0,         316,       -4.70258695,      -2.225862596,      -2.349370415,      0.7683207015,      -6.972675762
          0,           0,         317,      -4.706457097,      -2.216460714,      -2.347154977,      0.7650387853,       -6.97405555
          0,           0,         318,      -4.711272829,      -2.205835851,      -2.341863583,      0.7608706145,      -6.975657157
          0,           0,         319,      -4.717148753,      -2.194476687,      -2.333974299,      0.7556760452,      -6.977501959
          0,           0,         320,      -4.724031206,      -2.182676151,      -2.324309276,      0.7495087741,        -6.9795559
          0,           0,         321,      -4.731911784,      -2.170837615,       -2.31339274,      0.7423740496,       -6.98179192
          0,           0,         322,      -4.740733454,      -2.159282299,      -2.301709012,      0.7343306633,      -6.984203772
          0,           0,         323,      -4.750469511,      -2.148268924,      -2.289718631,      0.7254138693,      -6.986746942
          0,           0,         324,      -4.761183462,      -2.138216065,      -2.277785307,      0.7155258794,       -6.98939273
          0,           0,         325,      -4.772756369,      -2.129024163,      -2.266282336,      0.7048380376,        -6.9921581
          0,           0,         326,      -4.785243747,      -2.120894285,      -2.255444175,      0.6932719261,      -6.995091753
          0,           0,         327,      -4.798600355,      -2.113926876,      -2.245400577,      0.6808489708,      -6.998204929
          0,           0,         328,      -4.812622551,      -2.108177239,      -2.236342582,      0.6677811022,      -7.001475766
          0,           0,         329,      -4.827225056,      -2.103651461,      -2.228348132,      0.6541351376,      -7.004890887
          0,           0,         330,      -4.842352598,      -2.100407063,      -2.221555787,      0.6399584166,      -7.008447302
          0,           0,         331,      -4.857697377,      -2.098431182,      -2.216040086,      0.6255567497,      -7.012017704
          0,           0,         332,       -4.87304645,      -2.097651698,      -2.211876263,      0.6111129498,      -7.015645586
          0,           0,         333,      -4.887927292,      -2.098055922,      -2.209099005,      0.5970903933,      -7.019249056
          0,           0,         334,      -4.902282235,      -2.099680545,       -2.20778374,      0.5835119752,      -7.022858135
          0,           0,         335,      -4.915535222,      -2.102476861,      -2.207879481,      0.5709198454,      -7.026425695
          0,           0,         336,      -4.927084728,      -2.106399667,      -2.209316011,       0.559903791,      -7.029955585
          0,           0,         337,       -4.93668214,      -2.111357479,      -2.212033053,      0.5507268354,       -7.03345239
